characterId,characterName,level,jobId,jobGrowId,jobName,jobGrowName,adventureName,guildId,guildName,code,name,date,data
53916ace13dec65038ec628919a594dc,엑윽요원,110,986c2b3d72ee0e4a0b7fcfbe786d4e02,618326026de1a1f1cfba5dbd0b8396e7,총검사,眞 요원,띠무기앙,decba58af388332169c582c2f37b165d,캐니언탄광촌,104.0,캐릭터 최고 레벨 달성,2023-06-30 12:37,{'level': 110}
15f0a7071d28be9e240003fb555d73f2,고주환,110,41f1cdc2ff58bb5fdc287be0db2a8df3,6d459bc74ba73ee4fe5cdc4655400193,귀검사(남),眞 버서커,핑자핑자,b3d8f17bdc3d85cc09317251903a3774,똥또록,,,,
cdb8b87d9c785c7e7a167a3087bcd9a4,파동벌레캐릭,110,a7a059ebe9e6054c0644b40ef316d6e9,37495b941da3b1661bc900e68ef3b2c6,격투가(여),眞 넨마스터,파동파동,ee9e40a319324575ac01b91b9179166d,철의무덤,,,,
b155689326f2404218ac18b115533118,총알을와다다,110,afdf3b989339de478e85b614d274d1ef,c9b492038ee3ca8d27d7004cf58d59f3,거너(남),眞 스핏파이어,Combatants,2d2f5f0480d4a31c6533b05d0b6ac37b,앞집뒷집옆집,,,,
504de3ca17575b57ceb74d06064d06fc,누런화면,110,3deb7be5f01953ac8b1ecaa1e25e0420,c9b492038ee3ca8d27d7004cf58d59f3,마창사,眞 다크 랜서,왕관앵무,4ce7d03127f389ab688901af5354cc4b,달빛날,,,,
88dbb026c65dade3f12bc7d4f293205e,흐엉엉헝엉,103,ca0f0e0e9e1d55b5f9955b03d9dd213c,37495b941da3b1661bc900e68ef3b2c6,격투가(남),眞 넨마스터,흐엉흐헝엉,7d8740b76e49bbca51547c4cf4b293c5,오하,,,,
d78bfda2f2387a012fe281e9eb98037f,무장,110,ca0f0e0e9e1d55b5f9955b03d9dd213c,37495b941da3b1661bc900e68ef3b2c6,격투가(남),眞 넨마스터,벼락군단,bc6dc0de451ae98c34d5a9279d4f4dd5,까망소,,,,
563f24b006317c96cc3bf46092d28864,댠찌),110,0c1b401bb09241570d364420b3ba3fd7,6d459bc74ba73ee4fe5cdc4655400193,프리스트(여),眞 무녀,ㄴ놀랬찌ㄱ,ef0316c76870267af7219ee81f3a6b42,바른먹거리,104.0,캐릭터 최고 레벨 달성,2023-07-12 19:51,{'level': 110}
c834966775fe3a4e94ad6a5cf06eb757,도둑맞은휴지,110,0ee8fa5dc525c1a1f23fc6911e921e4a,6d459bc74ba73ee4fe5cdc4655400193,나이트,眞 팔라딘,Nobelium,5ddea5739ced39fc68923a279b70bc4b,MidNight_Holic,104.0,캐릭터 최고 레벨 달성,2023-07-12 13:32,{'level': 110}
21a0e68ea6075527941a78f218aa197d,로봇회로,71,afdf3b989339de478e85b614d274d1ef,460822c3780a9bc3fbe9485cc89c44a4,거너(남),마이스터,별자리ㅣ성운,,,,,,
1f8e5d82e0dd793e675ae2ff1146d7ad,고백하는취한,110,f6a4ad30555b99b499c07835f87ce522,6d459bc74ba73ee4fe5cdc4655400193,프리스트(남),眞 퇴마사,ㅅㅎㅎㅎㅎㅎㅎㅅ,9da2eb8f636fbf36ffade30dce81af63,던린이돌격대,104.0,캐릭터 최고 레벨 달성,2023-07-08 01:29,{'level': 110}
de88891f47919286ab1e1dac9cd8d3f4,고추명란젓,110,a7a059ebe9e6054c0644b40ef316d6e9,6d459bc74ba73ee4fe5cdc4655400193,격투가(여),眞 스트리트파이터,뚝배기3대,1a8ce0b70a1bb88cc0c44f66dd7f1a0d,지하성,104.0,캐릭터 최고 레벨 달성,2023-07-13 00:22,{'level': 110}
0c9407e6626494ee011c80f3cbdb64ad,수리온PM-2,79,b9cb48777665de22c006fabaf9a560b3,80ec67d0356defa46a989914caca5820,아처,트렌드세터,수리온,,,,,,
07a252347ce7c2a01878ae30c76c0718,안놀아줘,110,f6a4ad30555b99b499c07835f87ce522,37495b941da3b1661bc900e68ef3b2c6,프리스트(남),眞 크루세이더,안놀아줘,878ddb533baacaf3a260258975b9e7c7,야옹이들,,,,
746619b1ed6e10dbafbb4cc2a7241f8c,은챌,110,b9cb48777665de22c006fabaf9a560b3,618326026de1a1f1cfba5dbd0b8396e7,아처,眞 트래블러,귀중,d33d3278ad9254b83a65d0f8c285945a,흑꽃,104.0,캐릭터 최고 레벨 달성,2023-04-27 23:52,{'level': 110}
9469e94c4e8e2a335938ceb40f1f7e6d,에이가리해,110,41f1cdc2ff58bb5fdc287be0db2a8df3,c9b492038ee3ca8d27d7004cf58d59f3,귀검사(남),眞 아수라,원샷밀랍초,b037b9fed281f89347135a0fb473b850,Scenario,,,,
d94be8969d7552e551689e389af2b35f,Focoloker,105,afdf3b989339de478e85b614d274d1ef,92da05ec93fb43406e193ffb9a2a629b,거너(남),眞 어썰트,신의도전,41bf8d3a892c1eca1da9d712e31028e5,あかつき,,,,
d87c3a6340873ace0dffc63314a009d4,한국전투기13,110,41f1cdc2ff58bb5fdc287be0db2a8df3,6d459bc74ba73ee4fe5cdc4655400193,귀검사(남),眞 버서커,입으로잘함,7acf5b2a6e267e8395273231f182b14f,Winsome,104.0,캐릭터 최고 레벨 달성,2023-06-29 23:33,{'level': 110}
0b98ffc39a169fcb7fd085d5d661447d,금빛백정,110,ddc49e9ad1ff72a00b53c6cff5b1e920,618326026de1a1f1cfba5dbd0b8396e7,도적,眞 사령술사,단진만진카딘,afb79448fa567c575a289cf2ab502f94,생지,,,,
400a759330edf73db5992631ca9df762,환이@,110,3909d0b188e9c95311399f776e331da5,92da05ec93fb43406e193ffb9a2a629b,마법사(여),眞 인챈트리스,킹화니공대,3d2829a913eecc4cfbda7ac3624ae39d,DTF아라드,,,,
28066614e7796960ed52cf4685fa794c,아동무단투기,110,0ee8fa5dc525c1a1f23fc6911e921e4a,618326026de1a1f1cfba5dbd0b8396e7,나이트,眞 카오스,북부의전사들,8784e5b6aa0d6153b4c1f86ec839a075,후라이드까마귀,104.0,캐릭터 최고 레벨 달성,2023-07-12 15:30,{'level': 110}
ee06c96534aba2abaef6bc54e0cee0a2,사케동매니아,110,afdf3b989339de478e85b614d274d1ef,618326026de1a1f1cfba5dbd0b8396e7,거너(남),眞 런처,허쓸,5e9a162e1c95921bffcac7b9ff9c756b,소나,104.0,캐릭터 최고 레벨 달성,2023-07-13 11:05,{'level': 110}
8c09144d55cdece78ceae6f8a1edc477,한빛마을수라,110,41f1cdc2ff58bb5fdc287be0db2a8df3,c9b492038ee3ca8d27d7004cf58d59f3,귀검사(남),眞 아수라,o한빛마을o,47a823919a65f5ec91cd76f93fdac4b5,도구의역작,,,,
dc834a0df5798396e0c337148101728f,트앨루,54,944b9aab492c15a8474f96947ceeb9e4,df3870efe8e8754011cd12fa03cd275f,거너(여),레인저,포만도,47a823919a65f5ec91cd76f93fdac4b5,도구의역작,,,,
2b28481d28297d9674a078374e7998a5,달개비,110,b9cb48777665de22c006fabaf9a560b3,618326026de1a1f1cfba5dbd0b8396e7,아처,眞 트래블러,미스트,c65d470bb9fdb74573cf6ae9c75b6262,바실리카,104.0,캐릭터 최고 레벨 달성,2023-04-27 15:29,{'level': 110}
fcb2d9486f6c3f4b387e263a6238737b,여경의경광봉,110,1645c45aabb008c98406b3a16447040d,92da05ec93fb43406e193ffb9a2a629b,귀검사(여),眞 블레이드,FULLSPEED,00d54727a1e0bb466564825eb1a2cf00,결맹,,,,
ddb4545dcfb332c07c9fb84c4b66d9da,세라핌초이고,110,0c1b401bb09241570d364420b3ba3fd7,37495b941da3b1661bc900e68ef3b2c6,프리스트(여),眞 크루세이더,업다운다운음츄츄,3a0290480cea9f3817dd582cd29b1957,검은연옥,,,,
f2e3035ba06c2ef3e954370086832d8d,팡부수라양,110,41f1cdc2ff58bb5fdc287be0db2a8df3,c9b492038ee3ca8d27d7004cf58d59f3,귀검사(남),眞 아수라,물고기단,d750195a1d55ee2b972e784f6601d693,쉬엄쉬엄,104.0,캐릭터 최고 레벨 달성,2023-07-12 14:49,{'level': 110}
18af6e2f556b812471829dfe08f39d45,석_사,110,944b9aab492c15a8474f96947ceeb9e4,6d459bc74ba73ee4fe5cdc4655400193,거너(여),眞 메카닉,신석사,8aa1730e204d7f0217803b7a492f2b91,환화,,,,
09d1b730905fa380315680fd00eff710,힐곰,110,f6a4ad30555b99b499c07835f87ce522,37495b941da3b1661bc900e68ef3b2c6,프리스트(남),眞 크루세이더,곰의세계,4445ca48a04b2b12092df5e15ba2f95c,당근사랑,,,,
47fcfffe4acebb95376d9d42da7522b1,흰머리도영,100,41f1cdc2ff58bb5fdc287be0db2a8df3,3ff5b661925ac59d1ca290b05ca914cc,귀검사(남),악귀나찰,젃꼯짃,47a823919a65f5ec91cd76f93fdac4b5,도구의역작,,,,
3981de0c2ccb826a1b224a3d0691580f,흥신소사람,110,3909d0b188e9c95311399f776e331da5,618326026de1a1f1cfba5dbd0b8396e7,마법사(여),眞 소환사,엠엘비빠돌이,47a823919a65f5ec91cd76f93fdac4b5,도구의역작,104.0,캐릭터 최고 레벨 달성,2023-07-09 12:33,{'level': 110}
1fc4b4fbb5af5ce1f6e45d163abaea41,회전고스초밥,110,3909d0b188e9c95311399f776e331da5,92da05ec93fb43406e193ffb9a2a629b,마법사(여),眞 인챈트리스,초밥장인임,47a823919a65f5ec91cd76f93fdac4b5,도구의역작,104.0,캐릭터 최고 레벨 달성,2023-07-07 13:16,{'level': 110}
a9621d4c4a5e66f69d5ff8fb1520429f,햄톨희,100,944b9aab492c15a8474f96947ceeb9e4,6d459bc74ba73ee4fe5cdc4655400193,거너(여),眞 메카닉,햄톨힝,47a823919a65f5ec91cd76f93fdac4b5,도구의역작,,,,
47891b773e6360c4ad76ac0cb23f2fe4,특별한분,110,b9cb48777665de22c006fabaf9a560b3,618326026de1a1f1cfba5dbd0b8396e7,아처,眞 트래블러,특별한님,47a823919a65f5ec91cd76f93fdac4b5,도구의역작,104.0,캐릭터 최고 레벨 달성,2023-07-13 13:55,{'level': 110}
c9c8ba0dde6c66831b9fd79c59b648c3,트래블러창히,110,b9cb48777665de22c006fabaf9a560b3,618326026de1a1f1cfba5dbd0b8396e7,아처,眞 트래블러,창히야,47a823919a65f5ec91cd76f93fdac4b5,도구의역작,104.0,캐릭터 최고 레벨 달성,2023-07-04 14:46,{'level': 110}
deb6a830145b85e47aa9f1f7bf5e0b43,테움2,110,a7a059ebe9e6054c0644b40ef316d6e9,80ec67d0356defa46a989914caca5820,격투가(여),염제 폐월수화,라이너1,47a823919a65f5ec91cd76f93fdac4b5,도구의역작,,,,
8e01913ccfd3876d30f3f1fc9db7bf19,탱글탱글경빈,50,944b9aab492c15a8474f96947ceeb9e4,4a1459a4fa3c7f59b6da2e43382ed0b9,거너(여),스핏파이어,크림멍멍,47a823919a65f5ec91cd76f93fdac4b5,도구의역작,,,,
9482de94a1dc3999a9b01bed0e299658,쿰트래,83,b9cb48777665de22c006fabaf9a560b3,981d675414f83b926db5f54e5347eec0,아처,드리머,후르르짱,47a823919a65f5ec91cd76f93fdac4b5,도구의역작,,,,
a7833ddbb3a90c8f521e80fc8fc148e4,코윈빌딩,110,1645c45aabb008c98406b3a16447040d,6d459bc74ba73ee4fe5cdc4655400193,귀검사(여),眞 데몬슬레이어,효창밸류,47a823919a65f5ec91cd76f93fdac4b5,도구의역작,104.0,캐릭터 최고 레벨 달성,2023-07-10 03:17,{'level': 110}
cecde4bce60c13ebe83c3100fe7145eb,초전자염제,107,a7a059ebe9e6054c0644b40ef316d6e9,37495b941da3b1661bc900e68ef3b2c6,격투가(여),眞 넨마스터,초가열로,47a823919a65f5ec91cd76f93fdac4b5,도구의역작,,,,
9299a3bd8e7273bd20f552f72d694aca,초강력장창,110,3deb7be5f01953ac8b1ecaa1e25e0420,618326026de1a1f1cfba5dbd0b8396e7,마창사,眞 듀얼리스트,T없이맑은E,47a823919a65f5ec91cd76f93fdac4b5,도구의역작,104.0,캐릭터 최고 레벨 달성,2023-07-05 16:06,{'level': 110}
9bb38c48c0ecd0928aaed6bbb64cfb18,쭌넨마스터,86,a7a059ebe9e6054c0644b40ef316d6e9,80ec67d0356defa46a989914caca5820,격투가(여),염제 폐월수화,맛쭈녕의아이들,,,,,,
b3519b843d5daf5043b76748017ca190,짜증남,100,41f1cdc2ff58bb5fdc287be0db2a8df3,37495b941da3b1661bc900e68ef3b2c6,귀검사(남),眞 웨펀마스터,방랑무사,,,,,,
b067db106c1ff482cb9a94fefc950cd4,주둥베가,110,1645c45aabb008c98406b3a16447040d,c9b492038ee3ca8d27d7004cf58d59f3,귀검사(여),眞 베가본드,주둥가리,47a823919a65f5ec91cd76f93fdac4b5,도구의역작,,,,
64b846029ef94862dc0a714360bde369,제노를,110,3deb7be5f01953ac8b1ecaa1e25e0420,6d459bc74ba73ee4fe5cdc4655400193,마창사,眞 드래고니안 랜서,나는키운다,47a823919a65f5ec91cd76f93fdac4b5,도구의역작,,,,
263c3387bf224ade3b4e818b978adb72,정이애기,110,1645c45aabb008c98406b3a16447040d,92da05ec93fb43406e193ffb9a2a629b,귀검사(여),眞 블레이드,포비군단,47a823919a65f5ec91cd76f93fdac4b5,도구의역작,104.0,캐릭터 최고 레벨 달성,2023-07-12 12:23,{'level': 110}
33611b458a34b109c2006fb99df924fc,점핑레인저?,54,afdf3b989339de478e85b614d274d1ef,4ec01f4ae3728c080f28a72213b6df10,거너(남),데스페라도,778,47a823919a65f5ec91cd76f93fdac4b5,도구의역작,,,,
12e5d15f77cba2daf6b22b094339ee3e,재명과함께춤,110,ddc49e9ad1ff72a00b53c6cff5b1e920,618326026de1a1f1cfba5dbd0b8396e7,도적,眞 사령술사,시한부암말기,47a823919a65f5ec91cd76f93fdac4b5,도구의역작,104.0,캐릭터 최고 레벨 달성,2023-07-04 13:17,{'level': 110}
9495905f04052a9558fe0cd02ff5c339,이레요,110,944b9aab492c15a8474f96947ceeb9e4,6d459bc74ba73ee4fe5cdc4655400193,거너(여),眞 메카닉,IreNical,47a823919a65f5ec91cd76f93fdac4b5,도구의역작,,,,
19f8eb10827eea48bad045954489a3ea,잠브로티,110,afdf3b989339de478e85b614d274d1ef,6d459bc74ba73ee4fe5cdc4655400193,거너(남),眞 메카닉,얼음잭,47a823919a65f5ec91cd76f93fdac4b5,도구의역작,,,,
5d21547e1a07924c8a33e54886c4e6e3,태평청령,110,f6a4ad30555b99b499c07835f87ce522,6d459bc74ba73ee4fe5cdc4655400193,프리스트(남),眞 퇴마사,넨소님의모험단,a0869944a63f62d03cc43d1f973ac041,자결NPC,,,,
98df18ec98b99a67824326acfa32468b,더블건흑우,110,afdf3b989339de478e85b614d274d1ef,37495b941da3b1661bc900e68ef3b2c6,거너(남),眞 레인저,애기든챙이,ac3ba49a3a55728015194abd13f675d6,나혼자산다,,,,
59c85f846d7425bfa5dbcb761aad49e2,스커폰,110,a7a059ebe9e6054c0644b40ef316d6e9,618326026de1a1f1cfba5dbd0b8396e7,격투가(여),眞 스트라이커,통신채널미,47a823919a65f5ec91cd76f93fdac4b5,도구의역작,104.0,캐릭터 최고 레벨 달성,2023-06-30 11:17,{'level': 110}
0e567ff813ea8a03ee91215c2c935cd2,이엠플러스,110,1645c45aabb008c98406b3a16447040d,c9b492038ee3ca8d27d7004cf58d59f3,귀검사(여),眞 베가본드,부평동깡패,47a823919a65f5ec91cd76f93fdac4b5,도구의역작,104.0,캐릭터 최고 레벨 달성,2023-07-01 11:24,{'level': 110}
5ffa3f168a5c42c55f328586adf39a70,복숭앗빛,110,0ee8fa5dc525c1a1f23fc6911e921e4a,618326026de1a1f1cfba5dbd0b8396e7,나이트,眞 카오스,Link,10f1df1ce643d403d0239a4a7bc8c4b2,킬링,104.0,캐릭터 최고 레벨 달성,2023-05-27 17:09,{'level': 110}
7c8640b4c81df416b5bde8a8b4c0311a,이미엘,100,3909d0b188e9c95311399f776e331da5,37495b941da3b1661bc900e68ef3b2c6,마법사(여),眞 엘레멘탈마스터,베히모스원정대,47a823919a65f5ec91cd76f93fdac4b5,도구의역작,,,,
0428f17724d5ff22407e766d3721b3e0,스으발,110,afdf3b989339de478e85b614d274d1ef,37495b941da3b1661bc900e68ef3b2c6,거너(남),眞 레인저,지기빈다,47a823919a65f5ec91cd76f93fdac4b5,도구의역작,104.0,캐릭터 최고 레벨 달성,2023-07-17 01:05,{'level': 110}
bf0ae4a0d6b85c6b95aad33127444dc5,악귀신,100,41f1cdc2ff58bb5fdc287be0db2a8df3,92da05ec93fb43406e193ffb9a2a629b,귀검사(남),眞 검귀,칼로소의심장,47a823919a65f5ec91cd76f93fdac4b5,도구의역작,,,,
5ff2a37a2e53d28202d5cfdd567dc8ba,우동배본,110,1645c45aabb008c98406b3a16447040d,c9b492038ee3ca8d27d7004cf58d59f3,귀검사(여),眞 베가본드,우동맨,47a823919a65f5ec91cd76f93fdac4b5,도구의역작,,,,
cb7e411ffeed4a46464efe9fc8604f9d,외않되외않데,110,1645c45aabb008c98406b3a16447040d,92da05ec93fb43406e193ffb9a2a629b,귀검사(여),眞 블레이드,ktktktkt,47a823919a65f5ec91cd76f93fdac4b5,도구의역작,104.0,캐릭터 최고 레벨 달성,2023-07-04 16:04,{'level': 110}
5f78c471a7dc66ceb4db33ceb1e4021a,낮멍밤냥,110,0c1b401bb09241570d364420b3ba3fd7,37495b941da3b1661bc900e68ef3b2c6,프리스트(여),眞 크루세이더,ktktktkt,47a823919a65f5ec91cd76f93fdac4b5,도구의역작,104.0,캐릭터 최고 레벨 달성,2023-07-07 19:19,{'level': 110}
436d865dfd7ca03d540dfa7db6bb3e0d,ㄴㄴ;;,110,0c1b401bb09241570d364420b3ba3fd7,618326026de1a1f1cfba5dbd0b8396e7,프리스트(여),眞 이단심판관,ktktktkt,47a823919a65f5ec91cd76f93fdac4b5,도구의역작,104.0,캐릭터 최고 레벨 달성,2023-07-15 17:58,{'level': 110}
f746f76ae01b5fe3bd989f76b6b91892,ㄱㄱ;;,65,0ee8fa5dc525c1a1f23fc6911e921e4a,981d675414f83b926db5f54e5347eec0,나이트,마왕,ktktktkt,47a823919a65f5ec91cd76f93fdac4b5,도구의역작,,,,
86c512fb339f6e511353d1d24b047098,엘세,110,3909d0b188e9c95311399f776e331da5,37495b941da3b1661bc900e68ef3b2c6,마법사(여),眞 엘레멘탈마스터,시문6채널공주,47a823919a65f5ec91cd76f93fdac4b5,도구의역작,,,,
694af06a2f495e1791dd61c2d8ef0d92,으아아445,51,0c1b401bb09241570d364420b3ba3fd7,4ec01f4ae3728c080f28a72213b6df10,프리스트(여),에반젤리스트,숫자96,47a823919a65f5ec91cd76f93fdac4b5,도구의역작,,,,
4224d1d233e861a308f4ec3f801534a9,이목룡,110,ca0f0e0e9e1d55b5f9955b03d9dd213c,618326026de1a1f1cfba5dbd0b8396e7,격투가(남),眞 스트라이커,루뱅이아빠,47a823919a65f5ec91cd76f93fdac4b5,도구의역작,104.0,캐릭터 최고 레벨 달성,2023-07-16 03:20,{'level': 110}
cf209aa10dad9dc4d6ad4bd82e46ca26,벽돌스매쉬,110,a7a059ebe9e6054c0644b40ef316d6e9,6d459bc74ba73ee4fe5cdc4655400193,격투가(여),眞 스트리트파이터,화순점,,,104.0,캐릭터 최고 레벨 달성,2023-06-29 14:32,{'level': 110}
fd99e8aea58d8cc8016551693f983b2a,소울브웅어,110,41f1cdc2ff58bb5fdc287be0db2a8df3,618326026de1a1f1cfba5dbd0b8396e7,귀검사(남),眞 소울브링어,딲딱이기사단,47a823919a65f5ec91cd76f93fdac4b5,도구의역작,104.0,캐릭터 최고 레벨 달성,2023-06-07 17:04,{'level': 110}
c4474068f6fbd2c29332bf91c9fa8dad,시클크루,110,0c1b401bb09241570d364420b3ba3fd7,37495b941da3b1661bc900e68ef3b2c6,프리스트(여),眞 크루세이더,핫도그코,47a823919a65f5ec91cd76f93fdac4b5,도구의역작,104.0,캐릭터 최고 레벨 달성,2023-07-17 14:58,{'level': 110}
6bf0c2fbc9b1eb693174700ea76dd0b9,아잇근육질,110,f6a4ad30555b99b499c07835f87ce522,37495b941da3b1661bc900e68ef3b2c6,프리스트(남),眞 크루세이더,아잇하와이쿨,47a823919a65f5ec91cd76f93fdac4b5,도구의역작,104.0,캐릭터 최고 레벨 달성,2023-07-02 21:45,{'level': 110}
e47347023f85aa68982a8a2dcfc9133c,아잇스핏파이,110,afdf3b989339de478e85b614d274d1ef,c9b492038ee3ca8d27d7004cf58d59f3,거너(남),眞 스핏파이어,아잇하와이쿨,47a823919a65f5ec91cd76f93fdac4b5,도구의역작,104.0,캐릭터 최고 레벨 달성,2023-07-02 21:04,{'level': 110}
8a1985156401de71b3445e102017d860,사냥힘들다아,110,afdf3b989339de478e85b614d274d1ef,37495b941da3b1661bc900e68ef3b2c6,거너(남),眞 레인저,아잇하와이쿨,47a823919a65f5ec91cd76f93fdac4b5,도구의역작,104.0,캐릭터 최고 레벨 달성,2023-07-07 23:30,{'level': 110}
c0de22ed9b6c13ab2a9e75f29259393a,양식크루1,110,f6a4ad30555b99b499c07835f87ce522,37495b941da3b1661bc900e68ef3b2c6,프리스트(남),眞 크루세이더,생활양식,47a823919a65f5ec91cd76f93fdac4b5,도구의역작,,,,
fec7a0c0bf48a96d21f942381f516b3d,언능따라왓,110,1645c45aabb008c98406b3a16447040d,6d459bc74ba73ee4fe5cdc4655400193,귀검사(여),眞 데몬슬레이어,싼노우단,47a823919a65f5ec91cd76f93fdac4b5,도구의역작,104.0,캐릭터 최고 레벨 달성,2023-06-21 14:22,{'level': 110}
ca6fefa49a6711b5f02c4d7e9c7ab444,옵티머스s2x,110,944b9aab492c15a8474f96947ceeb9e4,6d459bc74ba73ee4fe5cdc4655400193,거너(여),眞 메카닉,가장완벽한J1,47a823919a65f5ec91cd76f93fdac4b5,도구의역작,104.0,캐릭터 최고 레벨 달성,2023-07-08 08:19,{'level': 110}
9d5d5243297fa02c9a3b9aa897310fb5,한련초†,110,1645c45aabb008c98406b3a16447040d,c9b492038ee3ca8d27d7004cf58d59f3,귀검사(여),眞 베가본드,우당당탕달봉이집,47a823919a65f5ec91cd76f93fdac4b5,도구의역작,104.0,캐릭터 최고 레벨 달성,2023-07-15 09:22,{'level': 110}
5dddc73a43ef83154b916978ac016adc,이달봉ω,110,afdf3b989339de478e85b614d274d1ef,618326026de1a1f1cfba5dbd0b8396e7,거너(남),眞 런처,우당당탕달봉이집,47a823919a65f5ec91cd76f93fdac4b5,도구의역작,,,,
a87fbacae3b21161bae2db986bc23d2a,요거재미지네,86,b9cb48777665de22c006fabaf9a560b3,8022a99e29b5e4845985fe1d79a233f3,아처,셀레스티얼,ㅋ홍홍홍홍ㅋ,41bf8d3a892c1eca1da9d712e31028e5,あかつき,,,,
586f848e96d4704e4d25e66bf532ba19,쇼미더마도,110,3909d0b188e9c95311399f776e331da5,c9b492038ee3ca8d27d7004cf58d59f3,마법사(여),眞 마도학자,드라이버,8864fba26dff45e15a37f5dc5448c73a,주작이야!!,,,,
f8306d27718e4226ab6d88512e53609f,냥이귀여웡,110,944b9aab492c15a8474f96947ceeb9e4,c9b492038ee3ca8d27d7004cf58d59f3,거너(여),眞 스핏파이어,냥블리펀치,2c411b560b2c060fe3eaf6c3921b4d59,스펙,,,,
ac257b7fca9fa5c7ce3d9ef09431250b,소마템플러,66,1645c45aabb008c98406b3a16447040d,981d675414f83b926db5f54e5347eec0,귀검사(여),암제,앱소마,47a823919a65f5ec91cd76f93fdac4b5,도구의역작,,,,
a2682521932cb2f4a9d71e0a4f0aa32a,신멜,100,41f1cdc2ff58bb5fdc287be0db2a8df3,37495b941da3b1661bc900e68ef3b2c6,귀검사(남),眞 웨펀마스터,크로멜,47a823919a65f5ec91cd76f93fdac4b5,도구의역작,,,,
9a8e964e21201ca704576055a2c9f62e,신용l정보,110,0c1b401bb09241570d364420b3ba3fd7,c9b492038ee3ca8d27d7004cf58d59f3,프리스트(여),眞 미스트리스,초사동,47a823919a65f5ec91cd76f93fdac4b5,도구의역작,104.0,캐릭터 최고 레벨 달성,2023-07-19 15:16,{'level': 110}
75a0663f6916d1bc64b2e903efc5ceab,아수루56,110,41f1cdc2ff58bb5fdc287be0db2a8df3,c9b492038ee3ca8d27d7004cf58d59f3,귀검사(남),眞 아수라,아이디는10111자,47a823919a65f5ec91cd76f93fdac4b5,도구의역작,104.0,캐릭터 최고 레벨 달성,2023-07-14 16:26,{'level': 110}
4331bf18b925b58c2fc05e1b5349ac38,웹레,110,944b9aab492c15a8474f96947ceeb9e4,37495b941da3b1661bc900e68ef3b2c6,거너(여),眞 레인저,백야주세요,47a823919a65f5ec91cd76f93fdac4b5,도구의역작,104.0,캐릭터 최고 레벨 달성,2023-07-09 16:45,{'level': 110}
d5289fe60a68f463239cbd738477a816,육준석,103,f6a4ad30555b99b499c07835f87ce522,37495b941da3b1661bc900e68ef3b2c6,프리스트(남),眞 크루세이더,4군사령부,47a823919a65f5ec91cd76f93fdac4b5,도구의역작,,,,
48cc71b89bbc4961fc41d1fe114fa447,이휘몬,110,b9cb48777665de22c006fabaf9a560b3,618326026de1a1f1cfba5dbd0b8396e7,아처,眞 트래블러,휘떡,47a823919a65f5ec91cd76f93fdac4b5,도구의역작,104.0,캐릭터 최고 레벨 달성,2023-04-27 23:18,{'level': 110}
95e305f6594f682792dd4a6e84b8a28d,인생원캐릭,110,3909d0b188e9c95311399f776e331da5,92da05ec93fb43406e193ffb9a2a629b,마법사(여),眞 인챈트리스,나이스타이밍,47a823919a65f5ec91cd76f93fdac4b5,도구의역작,104.0,캐릭터 최고 레벨 달성,2023-07-11 00:43,{'level': 110}
6c19b628318a5c6f887d7e8958255bcf,자유를탐구,110,b9cb48777665de22c006fabaf9a560b3,618326026de1a1f1cfba5dbd0b8396e7,아처,眞 트래블러,igni2t,47a823919a65f5ec91cd76f93fdac4b5,도구의역작,104.0,캐릭터 최고 레벨 달성,2023-06-04 04:45,{'level': 110}
8a0fe02bdc2b757fe52d6255d3f8d744,푸슝빠슝,110,b9cb48777665de22c006fabaf9a560b3,618326026de1a1f1cfba5dbd0b8396e7,아처,眞 트래블러,라데,e6acc7f9cd8da41915d54fb42fd6a7fb,허브솔트,104.0,캐릭터 최고 레벨 달성,2023-07-03 21:46,{'level': 110}
a3d2e8ee3bfd1b52ecd41eb9d5ad4d4e,식카테,110,3909d0b188e9c95311399f776e331da5,92da05ec93fb43406e193ffb9a2a629b,마법사(여),眞 인챈트리스,식사씨,,,104.0,캐릭터 최고 레벨 달성,2023-07-17 19:24,{'level': 110}
3f471fe3a65f6ffd0de2b99ca7adb0ae,경장박세원,79,ca0f0e0e9e1d55b5f9955b03d9dd213c,80ec67d0356defa46a989914caca5820,격투가(남),염황 광풍제월,순경부터청장까지,47a823919a65f5ec91cd76f93fdac4b5,도구의역작,,,,
cc2cc8efacfc9cdcbd85a9bf15e4d55e,경정박세원,88,ddc49e9ad1ff72a00b53c6cff5b1e920,15ce2751ab9c8302f39636cdb7c3dcfa,도적,시라누이,순경부터청장까지,47a823919a65f5ec91cd76f93fdac4b5,도구의역작,,,,
ce7ff840445e95b3e2047866b0a7534c,순경박세원,110,afdf3b989339de478e85b614d274d1ef,37495b941da3b1661bc900e68ef3b2c6,거너(남),眞 레인저,순경부터청장까지,47a823919a65f5ec91cd76f93fdac4b5,도구의역작,104.0,캐릭터 최고 레벨 달성,2023-07-10 23:37,{'level': 110}
3b166c7b92b76c0e83550ec053286f6b,시즌지옥,110,944b9aab492c15a8474f96947ceeb9e4,37495b941da3b1661bc900e68ef3b2c6,거너(여),眞 레인저,니내눈지아나,47a823919a65f5ec91cd76f93fdac4b5,도구의역작,104.0,캐릭터 최고 레벨 달성,2023-07-07 17:48,{'level': 110}
